key,speaker,translation
4c3de56e34727c37,Ryan,莱恩：我觉得非常顺利
06cb256bd506fa70,Ryan,莱恩：我很喜欢
2e028541c13b150b,Conrad,康拉德：你真舒服
caa123c912750ed2,Ryan,你确定能进去吗？
c8dda0f1b46383bc,Kobold,狗头人很柔韧的。能进去。
849b442f9a88c950,Kobold,汪
88f476f3d6ebac8d,Ryan,好，要是不舒服什么的就告诉我。
eff478354f7f1b18,Ryan,我可能快了……
ddfa0f7133303565,Kobold,请再坚持一会儿
f76c951c6c97d8cd,Kobold,来吧！
27cb363532fd0324,Ryan,好，我可以
685d8bfcf6988796,Ryan,很难忍住……
8fdcf9b73762886e,Kobold,我还需要更多！
5128d4e4a722127f,Kobold,来吧！
eb41a8966fdf7cfd,Ryan,你这样只会让我更难忍！
9c78a3c6942a7982,Ryan,好，我可以的……
b9ed3621fb6dfbef,Ryan,真的很开心。
99955b75e0544165,Kobold,我也觉得
ee60aadc2fcea44d,Ryan,你愿意的话可以留下来。
9d29fc6dcfe7c05d,Ryan,我订了一晚。
3736ec41338c7ad0,Kobold,我很乐意。
48cf02e6d9e88966,Ryan,哦哇……
8caf602c6f60f544,Ryan,这是我第一次和狗头人做。
db7bd45c48fe49a2,Ryan,真的很舒服……
ff7696a47d0cd4ed,Kobold,天哪，我还以为那个蛋是装饰品。
76dddaed85a8d844,Kobold,那是什么蛋？
9fe69182b150b8b1,Ryan,啊？当然不是！
f5d2571561dba2b0,Ryan,哦。你不习惯整个吞下去。
718beb6db0dae659,Ryan,那是最好的吃法！
c03f60d1d7bd67e5,Ryan,呃……
4a7cf2bb1bd01e0b,Ryan,蓝色的……？
640cee0646ecb66c,Ryan,我也不太清楚。是WingCo打折的。
f887a50c6f7d1edc,Ryan,不过真的很好吃！
3276ca6f923e3a2e,Ryan,呸。谢谢你帮我拿。
1790d1bc285d158f,Kobold,您带了吃的？
fab7cff668586c9b,Kobold,莱恩！您太贴心了。
3f519f6990d85e4d,Ryan,对！里面的东西我们俩应该都能吃。
38953523aa1d8dc9,Ryan,嘿嘿，谢谢。里面的东西我们俩应该都能吃。
f44e62ce0d92a9c3,Ryan,不过，分量可能有点……龙的尺寸。
dbe7ccbf37aed06a,Kobold,您怎么带了这么多来？
96082d9f598cc1db,Kobold,您到底需不需要洗澡呀？
5be9d07e2e19a321,Ryan,给你的！
eea2772cf2ab51f9,Ryan,<size=70%> 也给我自己的。
5da686787e870bc2,Ryan,不，我觉得不需要。
dfdd49c96bf70312,Ryan,我就是来给你送吃的！
7efd9697b321d608,Ryan,你帮了我这么多，我想带点好东西来。
2fc5be91325a9449,Ryan,希望没打扰到你？
460dbc14c8f22914,Ryan,太好了，我很开心。
6e1aac9408968a3c,Ryan,那就是没问题啦！我很开心。
fe3e5d4e4925ddb6,Ryan,那么……吃东西？
46ca5d912bed1dcc,Kobold,那些葡萄看起来很不错。
33f099ac348159d4,Kobold,莱恩，梗是不能吃的——
174343e1e975e68b,Ryan,确实不错！不过梗是我最喜欢的部分。
976fdc62e4cbffcf,Kobold,那不是……木头吗？
8e4f1f66ab3b3860,Kobold,没试过。
d053df82397c2f86,Ryan,对，很好吃！
c994875a9f5c8520,Ryan,不过你最好别吃。
025e9c74601a1a65,Ryan,龙的胃比你的……结实一点。
b689b40a79b968df,Ryan,你还是别吃了。
8d834797bd163119,Ryan,你得先有个龙的胃！
27935fd7477eba77,Ryan,谁说的？
0b71d27200d13a33,Kobold,我？
47252f2c75dea9ef,Kobold,生物学……？<size=70%> <i>大概吧？
5af35db6f8fe39ad,Ryan,呃……
79436a008466d243,Ryan,我可是不守规矩的！
49e7a64aec55ff2a,Ryan,别担心，龙天生就什么都能吃。
5f82b968ccbb4aaa,Ryan,我几乎什么都能消化。
f9a3f85545840310,Ryan,梗就是多出来的食物。
53494acb38981cff,Ryan,不过葡萄一直能满足我一种特别的馋。
77e53d1b1d33b9f0,Ryan,哦，好像蹭到脸上了。哎呀。
cb2d2f80636d8a49,Kobold,莱恩，那是骨头！
523a9690a00a7803,Kobold,您真的整个吃掉了……哇。
618839c9ee1f8a65,Ryan,唔——嗯？
5b917e0078e6beb0,Ryan,哦，那是我最喜欢的部分！
7a41a3b5d6e1acf7,Kobold,您到底是怎么消化的？
50017e1803bb849e,Kobold,<size=60%> 好性感。
f7d4b26ff67eee38,Ryan,我是龙。
b86257f47d85426e,Ryan,我应该什么都能消化。
a165524a35a75706,Ryan,是吗？记住了……
db22d9512845d515,Ryan,那是享受食物最好的方式。
a5af381d1ec66e2a,Ryan,很有意思，你们两条腿的总喜欢慢慢品尝。
180983e0a4f4e327,Ryan,但没什么比一大口吞下去更棒的了！
e1d0d09daa3129d9,Ryan,那个差点太大了——
8725851a4492f86f,Kobold,您连西瓜都没切开。
991947f3461b26a7,Kobold,味道怎么样？
7d20121dc2fa0757,Ryan,嗯……
41f87d2c55073e29,Ryan,哎呀。
4fafd5a0c9f29d5f,Ryan,不过还是很棒！我喜欢它滑下去的感觉。
dc8488830f9d7192,Ryan,我忘了咬，所以……没味道？
7dedd07a7558afa9,Ryan,不过滑下去的感觉很好！
8b4a775ae776722a,Kobold,<size=70%> 哇。
ef03f59f06da8fa4,Kobold,您的脖子能吞下这么多，真不可思议。
4fc09f2d61d5cc43,Ryan,狗头人好像总是被我吃东西的样子迷住。
032ea150ccdf88be,Ryan,真可爱！
aad3715a2f685dc3,Ryan,它天生就是为了整个吞东西的。
b0a73a78b7d9045b,Kobold,<size=70%><i>是吗？
1b4b607607b8c988,Kobold,有道理。
30ff5a696a0def56,Ryan,嗯！
901c77872c53d308,Ryan,对！很有用的。
8b555a411ea346ec,Ryan,那个……我一直在想我的感情。
f1676448791feef6,Ryan,就是，我未来的感情。
9d2e28c9ae2ed8b4,Ryan,我有点期待。
91b32d6180935501,Kobold,毕竟，您可是绝佳的对象。
e5d632fba39e2f0f,Kobold,我替您期待！
d228097b23b352e6,Ryan,哎呀你。我要脸红了。
d94d7310f7d31a45,Ryan,真的很期待认识新的人。
1121175da09c0008,Ryan,那么，再吃点？
6ebac8131d5267ac,Ryan,唔……
d2c7e6789d89f523,Ryan,我在想。
67c0ce6aff865e1c,Ryan,很难找到我现在圈子之外的人。
d7f23a9907b74860,Ryan,就是，我喜欢身边的人，但那里有太多包袱。
99daac47d7b305f6,Ryan,你懂吗？
dfcb7cbdb552d8f5,Kobold,分手之后有这种感觉，我能理解。
f574c59b56179de8,Ryan,嗯，分手之后我一直在找些新的东西。
0febbd04cce87646,Ryan,也许是某个人？
b7fca6004f2d5325,Ryan,嗯。经历那种事之后，很难理清圈子里的关系。
8da113ef266e587f,Ryan,我愿意去做。但我想要点新的。
baf0df26ea4f2e81,Ryan,也许是某个新的人……
03ccd297eb346729,Ryan,……关于我刚才说的。
ace8c62e60ec2197,Ryan,你认识什么人可以聊聊吗？就是……感情方面的事？
0a7119cfe1246546,Kobold,"<gradient=""gold""><b>我认识一条红龙。我觉得您会喜欢他！ </b></gradient><size=70%>（让莱恩和康拉德认识！）"
4a3b65400e54f8ff,Kobold,"<gradient=""gold""><b>哦。呃。<size=70%> 我不介意……如果那个人是我的话。 </b></gradient><size=70%>（锁定莱恩恋爱线！）"
bb7a6be711206298,Kobold,"<gradient=""gold""><b>我一时想不到谁。</b></gradient><size=70%>（锁定康拉德恋爱线！）"
cbe8e4adc9ca52df,Ryan,他是谁？
ca545deecbd9950d,Kobold,是一条来我们店洗澡的、超级可爱的红龙！
4a94ef80ae21582a,Kobold,他是一条红龙。我觉得你们会喜欢彼此的！
0ea02ee3f0c5673d,Ryan,哦！我好像见过他。那个小小的，对吧？
58b69c47fed8b38f,Kobold,他更喜欢“垂直方向有挑战”这个说法……不过是的。
3ae2d547c997ca01,Kobold,嗯！他也在努力认识新的人。
474246952e0d1e50,Ryan,哦……
fc4c4ac0587e24db,Ryan,真可爱。
c0fb8d4f93270198,Ryan,哦，太好了。看来我们很像。
82767de7e3e22a4a,Ryan,我想见见他！
b423c91f4f75add4,Kobold,那我来介绍你们认识。
80c500f9c426d4cc,Kobold,我好期待。我来介绍你们认识！
ec786c9a7656b0f9,Ryan,我也是，谢谢！
028dbc8d077c611f,Ryan,<i>哦……
ae590830c4c03fd1,Ryan,我想让你也成为那个人。
b4066b4e58df8005,Kobold,所以这算是……我们的第一次约会？
8c7e5a49ec8fd685,Kobold,说实话，我暗恋您有一阵子了。
710ea0057247cb51,Ryan,应该是吧！
de4d091acdb6059c,Ryan,真的？哎呀，太甜了。
35e3561cd36f36d6,Ryan,我不知道有人能这么轻易地这么喜欢我。
f05160456925af3f,Ryan,对了，你很可爱。
a01d64fcb9d7d3a5,Kobold,嗯。<size=90%>哦——<size=80%>你懂的。我就是……<size=70%>哈哈。嗯。是的！
65691ff38c85e57c,Kobold,您也是！
d323e565ed8ea749,Ryan,我不是故意让你慌张的！
145e6a2d848267cb,Ryan,我只是……很开心。
0cc014df7d89d3e1,Ryan,哎，谢谢。我这么好看都是因为你给我洗澡！
eea7bdf3ab3f251c,Ryan,我……很开心。
d619413abc4a1de1,Ryan,没关系！
c2acc8d962a0c936,Ryan,那你呢？有在和谁交往吗？
2374bdd10aea40ba,Kobold,有一条红龙，康拉德。他……脾气火爆，但很可爱。
58a5e5a5a9482e96,Kobold,有！康拉德，他很可爱。不过他肯定讨厌我这么说。
3d14bcafbc3f21c6,Ryan,哦，是我之前看到进来的那条小龙吧？
882d8b921688234c,Kobold,嘿！他只是……“垂直方向有挑战”。
871f43cb596daa39,Kobold,嗯！就是他。
eeedcdd5eaa13110,Ryan,哦，抱歉。
dcfc67b1e58c5a49,Ryan,他看起来很可爱！
70300517b020a458,Ryan,太好了，他很可爱！
abe281ce74304803,Ryan,嘿，那个，再次谢谢你。
9144d5ad20e5a9e8,Kobold,不客气！等不及您见康拉德了。
e39b086d1bff71b1,Kobold,不，该谢谢您。我……真的很期待。
1f50e1361eaeacbf,Kobold,当然！谢谢您带的食物。
489184ee3c2573f9,Ryan,哈，是啊。他听起来很有趣。
28f3547a6af39629,Ryan,我一定告诉你进展，好吗？
fcd75c87b326482c,Kobold,我很期待听到！
a66a9f98f63d5aaf,Kobold,嗯。你们俩会很配的。
39619dc71b15dfde,Ryan,真开心……
b2d03d0e5222d95c,Ryan,很快再见，好吗？
17c800776b082018,Kobold,希望如此！我去开门。
56372773e401e131,Kobold,好！谢谢您带的食物。我去开门。
97cffb9a377004b2,Ryan,嗯……我从没和狗头人约会过。
50ce0561192b6b01,Ryan,但我已经知道我很喜欢了。
e823adcc22fd50c2,Kobold,我很喜欢您。
62e851c911a254bb,Kobold,嗯，真的非常开心。
773c0ce37ffbb546,Ryan,嘿。嗯。我也喜欢你。
1c6058ce1c7242cf,Ryan,确实很开心。你真好。
32e4e8851f8ac398,Ryan,谢谢你和我一起吃……
0a94f0c3b65c425c,Ryan,期待再见到你
8c39f31ac476e20e,Kobold,我一直期待见到您。我去开门。
db8848bda5df285f,Kobold,您也是！我去开门。
f0394a2181ae8df6,Ryan,好！很快见。
d48a9423f250312c,Ryan,所以这个康拉德，看来你喜欢他？
6eb520b95e8c6388,Kobold,嘿嘿，是的。
c97f0b6b1b436f26,Kobold,他很难搞。但是，我喜欢。
a1bf90b10d887726,Ryan,真可爱！
6943d0645de48850,Ryan,你最喜欢他哪一点？
a695d517f16d1719,Kobold,他，那个，超级雄伟。
dbeb304df456a424,Kobold,他脾气急，但也很温柔！
3c29c25f0a23d26a,Kobold,他很小，我喜欢和他平视。
0911d52bc2d9f70b,Kobold,我喜欢……他这个人。
4aa9ae5f4bbb8541,Ryan,哦……嗯，小一点的龙往往……会在别处补偿。
7859d5c981752171,Ryan,嗯，我了解这种类型。
d8c70d62d0457935,Ryan,有道理！小龙很好玩。
00079873ed68f67e,Ryan,哎……真甜
fac3f85c3c835445,Ryan,你们俩怎么样了一定要告诉我！
37e125daa86112bd,Ryan,谢谢你和我一起吃，你是很好的朋友。
120807e0d30c65d5,Kobold,谢谢您带的食物！我去开门。
94ddf87d22b36d07,Kobold,您也是很好的朋友，我去开门。
02ca8c073be8669d,Ryan,好，回头见！
2e75bb6a3610c11b,Ryan,嘿——也许晚点再“动手”？
91c3bf04fb99ce8b,Ryan,唔，坐架我就不用了。
b735b39b4eea8b70,Ryan,我从没在外面做过
c913913d57c38493,Conrad,别担心！
d0ee8dcf7035040c,Conrad,我经常这样
b00675617fbac31a,Ryan,确实挺刺激的
816c197dfe2ac7e7,Conrad,我要出来了
fb490e9880f63f05,Ryan,我也快了……
cb9cc6fadcf02cd5,Ryan,哇……你真的只有身高是小的。
b77039c811832311,Ryan,真舒服
cbc2935aebe3ca1f,Conrad,嗯
1b01a1658c9a5adf,Conrad,你玩得开心吗？
0d8490d07a321596,Ryan,当然开心。担心我呀？
3d42325316477a3a,Conrad,康拉德只管自己享受
2fafbe5f3e7ff469,Conrad,其实……我是说……
df9b23df54ab5518,Conrad,我想让这次顺利
b0bfa8fe9e70154c,Ryan,我觉得非常顺利
46fa21135fd9811b,Ryan,我很喜欢
b439ffe3e5553ddc,Conrad,你真舒服
b92f91849d855b40,UI,康拉德
2d1e830624b2572a,UI,莱恩
